Date,Open,High,Low,Close,Volume
2020-02-13,97.91768874473955,100.33645268611282,96.84176873735557,98.59832651868028,4143963
2020-02-14,99.44844710080415,100.2371270037338,99.43905511145702,99.89555558511016,3727423
2020-02-15,98.32474360158254,98.57300837934586,96.84406196568706,98.51535634831862,4132514
2020-02-16,97.56583730313976,98.75963196626526,97.34342930351922,97.8712294370683,1688105
2020-02-17,96.12216000289668,96.46852185459905,95.351525243439,95.98828163858275,3133783
2020-02-18,96.62339418948473,98.7837959295657,94.01199908140255,95.42106578051228,2224665
2020-02-19,94.6703039374446,96.4151982527655,92.53790684924913,95.26164234919942,1498863
2020-02-20,93.45975438019286,94.39518853518909,90.35688649201155,92.82636356003151,3317115
2020-02-21,92.31587034045391,93.34596571306601,84.61040735914447,91.58396147866297,3361664
2020-02-22,91.4186518641094,92.79300221477443,91.28194936190175,91.94450693639908,1649150
2020-02-23,91.53509810582752,91.61437038990675,90.46577262212739,91.08905303824996,2754236
2020-02-24,91.23888675458956,91.52070149073221,90.53004758435023,90.85364591306,4094791
2020-02-25,88.97333332460745,90.4039407431274,87.6141378267381,89.35187949276906,2660099
2020-02-26,88.96047768068722,89.83652287553058,85.63293810179071,86.21451705447801,4906191
2020-02-27,85.4752806230229,85.50556717954262,84.59113258928943,84.88645515929308,2135248
2020-02-28,83.5785408596237,87.55973995877842,81.8634430883015,82.9134624205188,4413821
2020-02-29,83.75346779714123,84.76344235510214,82.02195740880099,83.14309574965824,2901625
2020-03-01,83.0276223397345,84.6910394936862,82.38891218410495,82.80989299003949,1187628
2020-03-02,82.6052764845619,83.35986901548272,79.30257451160291,81.7845057332088,3812150
2020-03-03,81.87107154773136,83.05683701265207,80.51106287949548,80.75076530468552,4721309
2020-03-04,80.48735945981824,81.37499831611069,78.93809135295956,80.09360885880649,1764121
2020-03-05,80.79270124066647,81.99249450808848,79.83020497301946,81.23520380716117,1890617
2020-03-06,79.14140980312611,82.22754510684427,76.49488218882364,76.75459480568148,3530526
2020-03-07,79.94162814375444,80.10995518577029,77.99636240995686,79.99136488650743,4832065
2020-03-08,81.53583972521523,81.67544389519526,80.7652125314917,81.62103958633926,2197719
2020-03-09,82.37014526330358,85.9880589213439,81.91617666086489,85.2577239843955,2548098
2020-03-10,84.98676172222775,85.98961523627992,82.86548456458493,83.51119351263551,3248988
2020-03-11,83.02476074658315,83.43995726915459,81.25477981220982,81.30563312155921,1065953
2020-03-12,80.84110337291425,80.89794628811238,77.4082544810263,79.8262282889625,3922097
2020-03-13,80.72582816439575,81.34042720614897,79.10010392671784,79.73195254525375,3928009
2020-03-14,80.36158138717737,83.71819240682316,76.61264363745835,80.70490379443038,1869474
2020-03-15,78.9172321824986,81.3583723910623,77.57882672613617,81.09666654121936,1061476
2020-03-16,82.25860385896614,83.78756032961756,80.03627623347795,82.81188419913856,3511720
2020-03-17,83.44473663652127,87.9530539955565,78.53155034497448,81.33572122815556,2612818
2020-03-18,81.25918916680402,81.9075218717809,80.99890305806865,81.86264259622544,1840530
2020-03-19,81.00938265418746,81.03794374959764,80.60556777058187,80.84497566992391,4495380
2020-03-20,80.04023898484841,81.58159564389463,78.70612677790884,80.9766491635321,2656940
2020-03-21,81.30116747990665,84.6517539792431,79.52319889135235,83.96898280050753,3534629
2020-03-22,84.46504703373341,84.95498017595085,83.45116068299116,83.56058311032798,3452401
2020-03-23,81.97892918471344,82.13694721320155,79.85754425835283,81.86423937219777,2533584
2020-03-24,82.1017246238197,83.43017951042854,79.38150189132337,79.7195693742005,4348924
2020-03-25,81.19782148902297,82.95675716951648,79.61438153171181,81.06648279252872,4231916
2020-03-26,79.89450593807827,79.93153221006305,79.31718866023799,79.35177821448715,3808283
2020-03-27,79.99933632350087,81.07138939331058,78.31899400494402,78.97270572123662,4473912
2020-03-28,80.10604774630569,82.99726769124986,78.41777391927022,82.3955182171608,4388532
2020-03-29,82.46517088167968,84.4321794943966,81.51791610622455,83.04236100192135,3114792
2020-03-30,83.09671157985993,84.50033846491513,81.16248947065799,84.48642422424948,3731573
2020-03-31,85.35874486097015,85.72542887244686,80.97913899453481,82.29567049564143,3667867
2020-04-01,81.48737221028628,83.90561698940826,78.30908394588118,79.59289922023042,2344027
2020-04-02,77.6801927031662,78.4051456207768,76.53749768251262,76.84120887400694,4311149
2020-04-03,77.81173269402015,81.1811026232314,74.3511020731718,80.62907842781055,4080201
2020-04-04,81.80851854853184,82.74686985274124,78.38224949035008,82.61555762082806,2383194
2020-04-05,83.96942999499348,85.35772190200846,83.74970984890697,83.80891985588336,1270846
2020-04-06,83.7002911917945,83.81126110838986,83.18151257379512,83.81108331355551,3332517
2020-04-07,84.11343160388715,84.44629067549347,82.49832034067629,83.91278220442067,2053385
2020-04-08,83.46271673294142,84.70841659763641,81.32747587417623,84.55306584449427,4031756
2020-04-09,84.41068635947298,85.07703294915262,83.89488203038589,84.78976924998891,1092193
2020-04-10,83.9618761710732,84.56960504193505,83.47720879890697,84.32088650846048,3715514
2020-04-11,86.36828542959071,88.24243047022107,85.22963316849315,88.14594191715366,3223069
2020-04-12,87.89697776867459,89.8401196705833,86.6062258695043,88.88314506702552,1315826
2020-04-13,90.25177662455788,90.71870821751837,88.64647211334302,90.6782223710776,3860337
2020-04-14,88.94734926731203,91.83602685127566,87.17522214681973,88.79837286587443,2364133
2020-04-15,88.66129504483257,90.39343607691816,88.45414284502932,89.03197359278194,1707689
2020-04-16,87.32859115342679,87.43968655122002,86.56046025554816,86.99358303751045,3691276
2020-04-17,86.96088828941636,87.71206442539965,84.21770952997011,85.41125260652757,1661614
2020-04-18,84.31000070168045,85.28534725152704,82.81526463845685,83.9859890453324,3429020
2020-04-19,83.69529673730136,83.84739281709413,82.98937678622356,83.18144287326659,3154260
2020-04-20,82.65118525489414,84.23693091941884,82.43712453498503,82.80848527869574,1051745
2020-04-21,81.77324295627636,82.52256561298866,80.1358889856392,80.90340305385945,3120473
2020-04-22,81.41799204454999,83.82726218970164,79.71528351534897,82.79211140508431,4982588
2020-04-23,82.17174768254876,82.21925064654425,81.54047572918628,82.16769209785974,4285517
2020-04-24,80.65250103566119,83.38624957055023,77.36256560865863,77.58353362958154,3078007
2020-04-25,77.33449759002517,78.13493553083924,75.76547380239856,77.76634365814265,3546026
2020-04-26,76.79407511041858,76.95304001405366,73.74650029003095,74.5239915918395,3957272
2020-04-27,72.06724453497603,73.60941761598491,70.91489533603382,72.43451184159325,4720464
2020-04-28,71.78793895735072,73.9510349645795,68.41365568720559,72.78359615016937,2697900
2020-04-29,73.66523590711883,78.81188581133969,72.41720244934167,77.12894887349572,1537198
2020-04-30,76.68844431462219,79.85252068054974,75.91230593502736,77.34292815313539,2758489
2020-05-01,76.67452618483212,79.50493122386715,75.48372391341127,77.48728119841924,2161157
2020-05-02,76.0887136246001,77.21465209798124,74.78742848635645,75.24026837228435,4931965
2020-05-03,74.75314298851966,76.34811139747629,74.46273486794874,74.47272737561713,2966197
2020-05-04,73.74872557901283,74.81388618345363,72.69209235975208,73.87342842741525,2389959
2020-05-05,74.08093191257439,76.5648731085941,73.90940557410872,74.45398237713708,1947609
2020-05-06,73.69072322059456,77.3004874219236,70.43563834482823,71.22397581515573,2153113
2020-05-07,71.2720607618171,71.69900603563177,70.99504483704021,71.35132238477087,2605118
2020-05-08,74.13509980825992,77.35711102817037,73.83799699824583,74.31101757368954,4757974
2020-05-09,73.90355743605427,76.70398853808135,73.444232507588,75.67576873909346,4154240
2020-05-10,75.60409470253602,77.65173174151413,73.02728202217904,73.52070733941937,1607812
2020-05-11,73.98522394466222,74.72751569140485,72.77725357123059,74.60726341999566,3443851
2020-05-12,75.27536437175237,75.65377969074373,74.11675749800793,75.27029561206315,4045179
2020-05-13,75.76758738989393,76.4045444111946,75.12947334776125,76.1681140025326,1679290
2020-05-14,76.91047891879172,77.3973919401915,75.26998743981922,76.72296655520637,4336007
2020-05-15,75.01568939957878,79.09193846993449,72.99951677774396,75.81835714049554,3562469
2020-05-16,73.49200542699576,76.51361186322481,69.77018566528646,72.41011638324346,3609089
2020-05-17,73.40705645152187,75.19187809115229,73.21581555974308,74.4493488741507,3951090
2020-05-18,72.58199704778158,74.11157982169249,70.74965451657235,71.31019087773602,4004014
2020-05-19,72.40055378942967,73.66611752164224,67.85916807382087,73.04995711538024,3195875
2020-05-20,74.02003489329397,75.46158099157512,73.31578545268663,74.84802097480257,4510788
2020-05-21,74.42269974064072,75.11775320818663,72.76442237147019,74.69711251143346,2203358
2020-05-22,73.91768631555593,78.31071551721995,73.8073745627187,76.23855107955208,1126108
2020-05-23,78.74424028919405,80.25821752248476,76.8999096408388,79.31801401659453,3244702
2020-05-24,80.64845257986362,84.64708699236323,79.21225548336025,83.70576780434375,1388349
2020-05-25,85.27336222522271,85.61455063238444,83.6022314285229,84.40887243237148,1394030
2020-05-26,85.22256100832813,88.22488990501431,84.68489265473778,87.25526903283661,1813738
2020-05-27,86.81540474522119,87.03419433443098,85.3638714974238,86.52750327796524,3681719
2020-05-28,85.92485547265993,88.52855380898012,84.67001770390497,85.3889435445624,3477014
2020-05-29,84.89355430163114,89.97093650510611,83.84564896741556,86.2896552569361,1318408
2020-05-30,85.49315229827852,86.8147027617228,84.54251457785391,84.80215138684304,2898739
2020-05-31,86.12099000793381,87.76733117585763,85.97435407355701,86.59534451092873,2174737
2020-06-01,87.43587176118028,87.51285520121976,86.54891197620971,87.42875063708361,1771253
2020-06-02,87.51140659652864,87.52471350579111,84.87311650612476,85.9839379711149,4364695
2020-06-03,87.02276411622682,88.41919617285753,85.20895712794332,85.89171328593851,3255920
2020-06-04,85.17108105063532,85.70885843174499,82.95802923315198,83.19281159219292,4352252
2020-06-05,82.61449766926562,84.43561335874537,80.87276837397296,82.3933510849085,3548434
2020-06-06,80.78138990525842,81.67744418485889,76.53319375659808,79.74822674563818,4319260
2020-06-07,82.31815358532852,84.53236249452856,79.54098904724795,81.74100051886589,2599601
2020-06-08,79.08164916181651,82.26508380819283,79.04580201469281,79.3773284161718,2625351
2020-06-09,77.96981672145398,79.52545009663574,75.74866503052232,75.84454383946336,4775963
2020-06-10,77.59681428288698,80.04122097530285,73.24816715471368,74.97284583469195,4438550
2020-06-11,75.07159161232929,75.3322819043037,74.07063657348802,74.37113876707632,4472801
2020-06-12,73.31788004643133,75.81749068525376,72.47723087206228,75.69272970502729,1316915
2020-06-13,74.6116663774274,75.84353759131592,73.42546386149063,73.45690347116914,3351878
2020-06-14,73.14735703185515,74.52503352592072,72.21379193132543,72.49755898556892,3007954
2020-06-15,70.82777981350051,74.35715368202595,68.34477735160226,70.6276309993087,2937878
2020-06-16,69.81132559025386,72.18174617327564,68.47124720314316,69.81725999770858,4077172
2020-06-17,70.0282774649112,70.22170368865198,68.93843929129329,70.05291332500926,1543351
2020-06-18,70.45204943936133,70.49182889834292,69.78476237646014,69.91352423771674,2732465
2020-06-19,72.06876377614982,73.41327834497737,70.82305476994726,72.98571075281028,1116739
2020-06-20,72.567567718801,74.77361825235657,70.26471696987154,73.97366646292119,2566847
2020-06-21,74.16951171801887,76.12625727324892,73.35300620658992,75.15955849343015,3749817
2020-06-22,73.45697488919231,74.57970860738362,72.8285674232914,73.07375965287612,1051226
2020-06-23,74.694293098042,77.83528236856428,72.68677731491526,77.39463183962695,4443609
2020-06-24,77.90492822920928,80.71272331160584,76.9139135562703,78.51714825639482,2527937
2020-06-25,79.03480727686394,80.48629490317087,78.66127374790979,79.10904106350267,3678932
2020-06-26,78.35365813114934,78.80366993789009,75.93847379028882,78.56160005154189,4563706
2020-06-27,79.13556701074356,82.64271444656093,74.97293769721327,82.15821264998372,1645188
2020-06-28,81.85365901149646,85.36323269264693,81.60587105401534,83.63425560237727,4784146
2020-06-29,83.05861777613949,83.3026374054302,77.93844869960189,79.73139600371435,2736857
2020-06-30,79.6353361039897,83.87405084006699,78.93360549004262,80.670370444465,3938496
2020-07-01,82.64539779809577,82.73992710335379,79.52949316274244,82.15916704423711,3524388
2020-07-02,81.75878568405379,83.73023111770092,80.56985658777735,83.61044908557666,1180553
2020-07-03,83.82795699127023,87.71969956092559,82.44471562936849,86.44861751806178,3020836
2020-07-04,87.73476597316822,89.40261028226602,86.81640581471135,87.46209833462845,1717912
2020-07-05,88.8169435070017,90.87422876760783,88.52706867743933,88.63073203019731,2602575
2020-07-06,88.24824901273922,89.8852184820163,87.98055370424723,88.04520941400651,1664180
2020-07-07,87.2259450204517,88.45736251878078,86.83393975796704,88.12511580033727,4968222
2020-07-08,87.16130829024006,87.21794504250099,87.10179601124857,87.13885922208796,4395049
2020-07-09,88.48671500341699,91.08152723314224,86.6822056566386,88.79855158186737,1999554
2020-07-10,86.7866335786636,88.87160332711787,84.23077992018727,87.59429451806346,4879275
2020-07-11,88.92815413782418,89.56378426908245,84.84336129239604,88.32635260798217,3735264
2020-07-12,88.81152771321176,89.34562824495028,87.03226612196488,87.5711857470505,1123618
2020-07-13,87.65346973632593,89.78443048645663,86.61889283612518,88.13795717967336,3372280
2020-07-14,89.54730461985895,92.75812260222807,88.4115976723164,90.1427637160358,4775389
2020-07-15,88.46094339090257,91.97814139089087,86.71568213616055,87.29704765521699,1558221
2020-07-16,88.09070559719734,89.66305543757575,87.18604926592835,88.95847924390632,2036580
2020-07-17,88.92379435651955,89.3922238215926,85.8227933708914,86.60183544422088,4188729
2020-07-18,85.60348140348209,86.90058511560083,83.99976673940176,85.70705566219704,4801894
2020-07-19,88.01677841760322,89.34457224469655,85.68257258883595,87.56003773974209,1863561
2020-07-20,89.1811462975298,89.43756934972002,88.17886636297267,88.22510096232057,2026553
2020-07-21,87.58771383501406,89.96574689722917,84.74670533903435,88.37926587001753,3472151
2020-07-22,87.80851957626805,87.98273726299283,85.91769977631378,87.20408882392854,4441532
2020-07-23,89.56146518896125,91.43714179209454,87.88124503179458,91.00140527051195,3140794
2020-07-24,91.16610309794909,92.25310130352777,88.99888379013815,90.79149349295417,1312250
2020-07-25,89.82587589307703,91.53270397257633,89.73469156413692,91.46459880928963,1403119
2020-07-26,90.83360667941568,91.86882927748802,90.38603077613789,91.64819911262828,1125991
2020-07-27,91.69147080737257,93.75241764824423,91.38873185823182,92.95375660791726,4479591
2020-07-28,93.81655359370775,97.09534612903586,92.89145648841267,96.58511998599201,3366610
2020-07-29,96.20682710245498,97.30038581078546,95.67435203813207,96.21746175533792,2755692
2020-07-30,95.94882569695062,98.08217507612893,93.61023451605928,96.37662782922035,4279269
2020-07-31,96.5714806504222,96.88882953784348,96.48823766383717,96.84038655548726,2126825
2020-08-01,97.39644320331611,98.1370899405107,95.72932522875757,97.5195181711536,3592670
2020-08-02,96.70874225126062,98.43326830085438,95.40367286374166,95.75463288366068,4087201
2020-08-03,93.86208689835671,95.15305526063887,89.53557745174578,93.91634165337479,3299205
2020-08-04,95.10272906559007,95.57543473343878,92.73188905622945,94.87506611771151,4096853
2020-08-05,94.47617362545796,94.82726528523898,93.6591489287031,93.73839050702314,1783066
2020-08-06,94.22881007872591,95.43637055685005,93.76082874492158,93.85787689835401,3042999
2020-08-07,95.70468293844098,96.82252663298416,94.95025918831195,96.36993068454296,1742406
2020-08-08,97.50653545624752,98.42047010340237,97.28055189251134,98.35698080261037,3710626
2020-08-09,97.13204575242142,99.59178450890305,96.77656510944661,99.01412836996063,2386652
2020-08-10,99.84821408856894,100.8376208264045,98.40134046035529,98.72130965019905,4722946
2020-08-11,99.45245517945665,100.75285753537398,99.25410345189789,99.88317148208738,4567546
2020-08-12,98.03639904761597,99.16973787263619,95.70942813155345,98.29025520954424,1703650
2020-08-13,97.36092301544197,97.50933544304227,96.90211780998126,97.12589350413784,1431374
2020-08-14,99.64143971201206,102.95426712296238,98.80359947351496,99.1819929746223,2450503
2020-08-15,98.70021971163746,99.83975427210187,97.80480259160282,99.35344964087237,2046914
2020-08-16,98.7034764290089,100.5779236720786,98.38022493808396,98.3829321406697,3881990
2020-08-17,97.04165746965141,97.79161334633083,95.52685843585479,96.50139582433513,2414821
2020-08-18,95.927506342,96.85628849522747,93.27459675309308,95.38874022867944,3703943
2020-08-19,96.54332451053881,97.43569137696836,92.76424304864774,92.81852780037562,1778513
2020-08-20,91.8815057959757,95.1191098460169,89.45119577823219,94.85072639542777,3543016
2020-08-21,95.59281098395157,95.64116493814782,94.45080154467242,94.57570658793226,4582352
2020-08-22,94.73846866685624,96.56205764435894,94.71039444817,95.09989102363959,2346208
2020-08-23,94.71670850565351,95.15863685331284,94.66293682766445,94.82476370653421,1573441
2020-08-24,95.84790491122143,96.03107638860897,93.07716117988197,95.96451400443664,3850905
2020-08-25,94.85719449109033,96.83495996570836,93.61057487778112,94.25593634066908,3106230
2020-08-26,94.60782740857552,94.87338880510383,91.20443499150859,93.45329885940274,1033320
2020-08-27,94.83644386027501,96.23289048750219,94.04947308943152,95.60862292078437,1943187
2020-08-28,96.6581756361037,97.72864605922484,94.02338750483506,95.69934369785341,1098818
2020-08-29,95.89694330254581,99.26823990538414,94.97635241415811,97.52263762365206,4780107
2020-08-30,96.4910613767819,97.54965785187434,95.25368828108608,96.39753048635954,3903633
2020-08-31,97.52685492389904,98.5388371438181,93.53203223698003,96.00177317388676,3026395
2020-09-01,96.61529114661718,98.660876277014,96.10053807177049,98.32360933993007,3605214
2020-09-02,96.65502526605249,98.91753084684797,96.10553027570366,97.87361730361422,4958123
2020-09-03,97.90221408033257,101.06267925503421,95.99762715825815,98.97617347923004,1419065
2020-09-04,101.92238630589327,102.13317015676792,98.36072787995998,101.65566662884572,2336737
2020-09-05,102.25545048481045,104.52254403381586,99.70100955296428,101.94694206363467,1260116
2020-09-06,100.39816224112245,101.64928764414151,99.60655517424763,101.06879407236437,4562223
2020-09-07,102.72874167508965,105.2800306403412,102.26745985456093,103.51174550492108,4321765
2020-09-08,101.18706623243462,104.48804865251014,101.08622052899165,104.04836203169143,1622605
2020-09-09,101.81393558937722,102.28433524708663,99.50279949316578,100.59060677006096,3844664
2020-09-10,100.9098301122565,103.00384846154313,100.31930564684112,100.34354815336096,3241984
2020-09-11,99.87584695204906,100.5688547155105,99.7820057942907,99.9677418467283,2093314
2020-09-12,100.44478267395142,104.28213218801505,99.12923715284005,101.44174088493376,2911627
2020-09-13,101.18249044235354,103.64986428510561,99.88464202133954,102.54581533387925,1213567
2020-09-14,101.15381899669124,103.7468225316529,98.12862799501362,101.5306591640207,2231534
2020-09-15,101.20902411280332,105.362520079925,100.44515320834022,103.32355536796237,1460494
2020-09-16,103.75359701515345,106.92160422628083,99.1380136251613,99.40411719879862,2567053
2020-09-17,99.45250231708442,100.82758921976361,99.19067037154493,100.7193479896169,4119940
2020-09-18,99.68439312508477,100.0662686266314,97.89526666025719,99.38936729032777,4842323
2020-09-19,100.30569496503026,100.99867191682624,98.30967474531096,99.62418181692674,4644843
2020-09-20,96.72792643873305,98.8590538884631,96.54431488957171,96.85151467449155,3487631
2020-09-21,96.9153709758257,97.15655084360712,96.12652728166866,96.87929886054478,4824284
2020-09-22,96.45201323493704,98.59818792575767,96.1240914757332,96.56237714092755,2044257
2020-09-23,96.45953297779148,96.5131216710628,95.12259671873326,96.32485687913334,1488011
2020-09-24,95.80796001624356,96.20453877098728,95.28874837134461,96.13006467819615,1101376
2020-09-25,96.76879490022533,99.0548047256863,93.50193183562314,94.09382938389007,3657499
2020-09-26,92.94748399087138,93.63233952131392,90.72423333539392,91.6493355122834,1978080
2020-09-27,92.65447808556142,93.15923817249032,91.9732780473617,92.84904936396653,3516291
2020-09-28,94.28423091315658,96.7306111240099,92.8957640921846,96.44558546982289,3887698
2020-09-29,97.04298553967274,98.44533102429453,96.44785853295276,98.08145988224042,1394583
2020-09-30,99.45716669555205,101.41635259723378,96.7875590191141,98.30756793792362,2399872
2020-10-01,97.02954535448724,100.31702678566336,95.25921835648755,97.52862474310521,2028400
2020-10-02,99.08118655859485,103.38364579433619,95.5445899418013,95.65956582117929,1634122
2020-10-03,97.30158098131565,99.32121516000092,95.9252802909602,97.21500806463668,1225049
2020-10-04,99.46744386998098,102.72879060481151,99.12550192684455,100.84317333489844,4481642
2020-10-05,101.5231464104152,102.67408374540405,101.01777503441326,102.55323042634876,3993934
2020-10-06,102.94531495604963,103.13908661527978,100.12629232110324,100.71245652708046,2357133
2020-10-07,99.01949971288508,99.21617896647457,97.04231749858324,98.78798455560052,1424226
2020-10-08,97.68439523838475,99.3422514001166,97.35744028004984,98.78181176807914,3109441
2020-10-09,98.17848820285742,101.3521116340476,97.9099519961424,100.25446838171727,4325513
2020-10-10,100.09524450362056,101.17588886989554,99.06816308729354,99.6905287505258,2883376
2020-10-11,98.09753501699413,98.97848449291493,98.05825941914077,98.79995397271904,2811840
2020-10-12,99.35244392713619,100.30645136592634,94.79861853093698,95.41717208659705,3709644
2020-10-13,96.62332548226765,97.39126858736137,96.05544186050258,96.33869702494448,3703369
2020-10-14,96.73988924127137,97.66578737212208,94.57704998378057,97.37510970890452,2775767
2020-10-15,96.13124647351323,97.51705686910505,94.69443194237483,97.01636362289673,4808315
2020-10-16,97.91128799984118,99.9689645906668,96.77170037603364,99.22290260203886,2245129
2020-10-17,101.44559823117393,103.92124011934817,100.39687273666812,103.43768661463315,4949174
2020-10-18,102.70277620015536,105.3264564564837,102.41427615452058,103.32366789871072,4238306
2020-10-19,104.28754701550564,108.70859301868833,103.17256344548997,106.4636020176472,3891005
2020-10-20,105.09379903806813,105.96345056188862,103.7120382134957,105.05623701476458,1257681
2020-10-21,103.62061818655114,107.44683103690919,101.66785027962693,107.39629959277258,2995451
2020-10-22,108.50034872925593,109.28026990131573,106.09221269148617,107.16731208341724,2079583
2020-10-23,106.78818434242976,107.19534506263449,105.62482251453247,105.98079150490163,3165160
2020-10-24,104.96603477420877,107.0109055333003,100.80614292682772,105.967656065634,3823099
2020-10-25,105.34583776512761,106.74858389480606,103.28371193715151,105.5389186810351,4140597
2020-10-26,105.64746135706353,106.14047874217182,102.57138994153266,103.25067627790338,3495617
2020-10-27,104.92324866474108,105.76128668347317,103.51322495322427,104.7773029060402,3551331
2020-10-28,104.7215338283825,104.94251490578144,103.96561090850875,104.70301499210156,3388278
2020-10-29,103.78805592431885,103.9506096098529,100.62112587355067,101.77835961070613,4647371
2020-10-30,101.47157921783476,101.51161701652362,100.7043552762589,101.01315410694566,3956566
2020-10-31,99.92084134227308,100.55365824166269,97.49464594231472,99.08826280223333,3314181
2020-11-01,99.22997971587324,100.8565728690394,97.85734156457501,100.4507354602601,1377844
2020-11-02,100.95447150647253,102.11926342644065,98.81328283000133,100.00388680517354,4129684
2020-11-03,99.11414070338697,101.55477545781852,97.67677685250041,99.65348677050032,1389954
2020-11-04,98.55012016432644,102.8559013502314,97.77296295526452,102.44617571594046,4735466
2020-11-05,104.93917523337325,108.3185560600907,101.15310240554993,103.95510120118685,1757771
2020-11-06,103.51651399492955,105.84911948940314,102.37963198241725,103.43671244915711,4612744
2020-11-07,104.03630656243861,104.90452692143057,102.94874769599193,104.8210599121731,4332049
2020-11-08,105.90695547800468,106.85635194376458,105.85690156051439,106.46282129149616,1693045
2020-11-09,107.28058759069644,108.31309962257069,105.41703539587903,108.1763982308454,1023429
2020-11-10,107.80468532755249,109.78931185962468,106.7891699869295,108.08672498155956,2257100
2020-11-11,108.14071340000535,109.59224704633142,107.2227996283562,107.22358748412485,1471082
2020-11-12,108.75433831646855,111.19186201986318,108.32745257460813,108.4940574998259,4116810
2020-11-13,109.98478363667586,111.27661928826348,107.23616461031767,108.43761420597701,3790358
2020-11-14,107.87396517855068,108.69582749114905,107.1395167466407,107.29677542800412,4243087
2020-11-15,106.59001867078595,108.46453484991383,103.54735834812162,106.66086349833363,2627687
2020-11-16,107.09780166807998,109.47909421765266,105.19869339719733,107.45464211173874,2297638
2020-11-17,105.96974414328884,107.72390168199001,104.62261385691544,105.87801029664668,4244799
2020-11-18,105.37090240251408,107.71298611086578,102.95528378559207,106.4456026298433,4222101
2020-11-19,106.12895260058207,106.59429641762206,104.03599671533321,106.05791750969188,1502420
2020-11-20,105.5116730614394,106.29528107224449,102.55384992389114,102.59919896768596,2685996
